tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stabf
4.73832648582406,7.3681975371342,2.73615966787745,9.82898184187759,3.63019819121378,-1.17143853234499,-1.90586135423303,-0.552898304635764,0.358158975616673,0.237174179932022,0.851507727540523,0.463672462123915,stable
4.10426851530949,6.36164446568211,2.26839518950757,0.738304928765143,3.11113283210431,-0.822927828841319,-1.68312880728981,-0.605076195973181,0.345891736707941,0.654893517005731,0.282386967703092,0.0938165574706078,stable
1.56885998624387,2.33863535868437,7.5629330912218,0.931340813974768,3.18004606086365,-1.88782826742495,-0.67377427051469,-0.61844352292401,0.321078741140486,0.0818755128983734,0.298655607769383,0.0780524476252776,stable
2.77344781873747,0.62244051736613,4.5619373522143,0.700198925735708,4.8113843379504,-1.35399542913703,-1.93595057101377,-1.5214383377996,0.209792800919156,0.473838122112941,0.141949264154293,0.81241912361457,stable
9.63107204634878,1.73872490825551,3.61255978609237,2.74928605041028,3.41316434958352,-0.967528430147457,-1.33020099254349,-1.11543492689257,0.730904268432839,0.948399780244878,0.41250460324641,0.100104589369083,stable
3.22327799539987,1.68520943907845,1.84256257435806,9.90943932374392,4.71557628688803,-1.74936974662512,-1.7085975849918,-1.25760895527111,0.229794463795734,0.49575232545501,0.929756637959153,0.61605579555004,stable
4.19510941067135,8.56855262511479,6.73059946663383,1.50721080329707,4.24713651566275,-1.56945918371063,-0.710049252577545,-1.96762807937458,0.185424801273657,0.604484680699072,0.140996678395054,0.970799423637915,stable
6.15427027473918,6.24610882416461,1.36643382877375,3.89765874170117,2.45999333386105,-1.09609413714504,-0.649055116907461,-0.714844079808553,0.315571853295172,0.200916275473265,0.597939986224237,0.695552349973293,stable
8.3964208294545,3.42991289469843,9.22173391683611,1.69851553532464,3.60946532322761,-1.80583945045398,-0.563424186757707,-1.24020168601592,0.876502352882473,0.22302311699803,0.0778311659982533,0.625661202818481,stable
9.47141115639337,2.66858240585045,8.25551062996204,0.827947382486041,4.48781511536935,-1.44741587017903,-1.12798230621844,-1.91241693897188,0.652743185308743,0.749218183631286,0.197049466979135,0.866665645142263,stable
1.06943762427511,6.58143888271251,1.23089212732296,9.93748336063939,3.75682786783142,-1.52472044393833,-0.516321677147341,-1.71578574674575,0.501100743061384,0.381436791794781,0.773236128270705,0.822149435134472,stable
3.3066601618,7.61054223019724,3.50524578055083,1.35699260132251,4.50334886919412,-1.31012076917632,-1.55223798392577,-1.64099011609203,0.155940531901155,0.358576951258545,0.823466614918482,0.751425853234332,stable
1.98692506427576,0.522052138619067,3.95309129879172,4.78714973968281,2.55125449000457,-1.43302329905778,-0.544715511362604,-0.573515679584187,0.588196138792068,0.891932863662975,0.714882181763998,0.407993979393687,stable
2.670951545813,4.24920148989775,2.66337276594609,0.673884840002807,3.181786951413,-1.16052162540359,-0.800339900496742,-1.22092542551267,0.281439151354993,0.442271963856193,0.643556466252364,0.450096471431673,stable
6.97710064632631,3.31736110494272,2.99678628375215,6.19063027047163,3.33980880978179,-1.2100189990973,-0.563045752746461,-1.56674405793803,0.192619262987406,0.195457694956419,0.543855456441032,0.561227976611285,stable
1.61810088576359,5.06764502901884,1.58426303839521,2.95785377834173,3.52241797762629,-0.646126630253845,-1.3329601817806,-1.54333116559184,0.400100982429784,0.583886479430007,0.733948019557127,0.717394023237858,stable
3.32460830144045,8.47502155031591,8.4499446222094,1.33324103578071,2.61674274915021,-1.10232018608567,-0.669087281456194,-0.845335281608347,0.158537800696577,0.367921703415057,0.619441257575037,0.913212313659152,stable
3.49475855197127,0.59416706914258,7.99811138449686,3.39861874808642,2.00836201897116,-0.673717170337692,-0.798632420742535,-0.536012427890929,0.97915248000536,0.2496058041975,0.0945395782936015,0.193952596685217,stable
1.53189583237085,2.22146045834445,0.545663660741202,7.45530397731152,3.82323469441894,-1.06271232714421,-0.827556573765806,-1.93296579350892,0.455236771043127,0.0703030702206574,0.426394981747644,0.794581679897656,stable
7.76776380457091,1.27890498063237,2.4700288316065,1.98127362916048,2.5201064914053,-0.690731252044113,-0.701499441618344,-1.12787579774284,0.106450862263188,0.679400039989364,0.0502704272449052,0.22769439532584,stable
5.22175826180248,9.15756237612949,5.15116851082422,8.26120966240721,3.85363265489865,-1.68043428273107,-1.0632714516222,-1.10992692054538,0.136524645900304,0.114169024712801,0.882565581844526,0.0932322565097956,stable
2.73484617369162,6.89331399497599,2.70209107177141,5.64379412331051,3.67448669861813,-1.54520689793164,-1.37912304004378,-0.750156760642712,0.769621705296944,0.0810151080122648,0.120559481732934,0.46180162891639,stable
4.24871522149323,1.00784650997967,5.02940526914407,2.06544312306927,3.72133238672066,-1.12254189570363,-0.917344807580952,-1.68144568343608,0.198496421807886,0.0619610729865578,0.678595522480605,0.211517807066644,stable
2.64153069805504,7.71732016220548,4.34541499682996,7.39126511857223,2.63274191777069,-1.52313577000907,-0.51047629062843,-0.599129857133189,0.918465233754833,0.261997026251646,0.555679757130824,0.218078136210943,stable
7.63280307977254,7.04520116730251,0.960858046501631,4.54563650928072,3.49844240236915,-1.93669059438272,-0.902646540566429,-0.659105267420004,0.905083711197993,0.309281494850481,0.824060963389263,0.0807483526885603,stable
